,id,customer_id,country_id,tbl_loan_id,lender_id,loan_type,loan_risk,total_amount,total_amount_to_repay,interest_rate,disbursement_date,due_date,duration,amount_funded_by_lender,lender_portion_funded,lender_portion_to_be_repaid,new_versus_repeat,target,interest_rate_bin,interest_rate_bin_encoded,daily_loan_cost,cost_category,cost_category_encoded,to_repay_log,disbursement_month,disbursement_quarter,due_month,due_quarter,interaction1
49247,ID_252853222526267278,252853,Kenya,222526,267278,Type_1,Low Risk,6755.0,6963.0,160.55831659088506,2022-07-23,2022-07-30,7,2026.5,0.3,2089.0,Repeat Loan,0,Exorbitant,1,29.714285714285715,High,3,8.848509300888079,7,3,7,3,3_7
49248,ID_260174217906267278,260174,Kenya,217906,267278,Type_1,Low Risk,1700.0,1700.0,0.0,2022-07-16,2022-07-23,7,510.0,0.3,510.0,Repeat Loan,0,Normal,0,0.0,Zero,0,7.438971592395862,7,3,7,3,3_7
49249,ID_260863244780267278,260863,Kenya,244780,267278,Type_1,Low Risk,399.0,399.0,0.0,2022-08-26,2022-09-02,7,0.0,0.0,0.0,Repeat Loan,0,Normal,0,0.0,Zero,0,5.991464547107982,8,3,9,3,3_7
49250,ID_267181228495267278,267181,Kenya,228495,267278,Type_1,Low Risk,1295.0,1295.0,0.0,2022-07-30,2022-08-06,7,388.5,0.3,389.0,Repeat Loan,0,Normal,0,0.0,Zero,0,7.16703787691222,7,3,8,3,3_7
49251,ID_259099243936267278,259099,Kenya,243936,267278,Type_1,Low Risk,2419.0,2454.0,75.44439851178171,2022-08-25,2022-09-01,7,725.7,0.3,736.0,Repeat Loan,0,Exorbitant,1,5.0,Moderate,2,7.805882040228621,8,3,9,3,3_7
49252,ID_247947221626267278,247947,Kenya,221626,267278,Type_1,Low Risk,4599.0,4604.0,5.668934240362812,2022-07-21,2022-07-28,7,1379.7,0.3,1381.0,Repeat Loan,0,Normal,0,0.7142857142857143,Small,1,8.434897948689407,7,3,7,3,3_7
49253,ID_248791257823267278,248791,Kenya,257823,267278,Type_1,Low Risk,4627.0,4779.0,171.29272283800054,2022-09-12,2022-09-19,7,1388.1,0.3,1434.0,Repeat Loan,0,Exorbitant,1,21.714285714285715,Moderate,2,8.472195825485501,9,3,9,3,3_7
49254,ID_251410234371267278,251410,Kenya,234371,267278,Type_1,Low Risk,23388.0,23388.0,0.0,2022-08-10,2022-08-17,7,7016.4,0.3,7016.0,Repeat Loan,0,Normal,0,0.0,Zero,0,10.060021105350893,8,3,8,3,3_7
49255,ID_260062228402267278,260062,Kenya,228402,267278,Type_1,Low Risk,5748.0,5900.0,137.8864698280147,2022-07-30,2022-08-06,7,1724.4,0.3,1770.0,Repeat Loan,0,Exorbitant,1,21.714285714285715,Moderate,2,8.682877107057168,7,3,8,3,3_7
49256,ID_258176282075267278,258176,Kenya,282075,267278,Type_1,Low Risk,15097.0,15188.0,31.430085447439886,2022-10-15,2022-10-22,7,4529.1,0.3,4556.0,Repeat Loan,0,Exorbitant,1,13.0,Moderate,2,9.62832676063802,10,4,10,4,4_7
49257,ID_294738366428267277,294738,Kenya,366428,267277,Type_9,High Risk,10000.0,12169.0,263.89500000000004,2024-05-06,2024-06-05,30,5940.0,0.594,7228.0,Repeat Loan,1,Exorbitant,1,72.3,High,3,9.406729185981574,5,2,6,2,2_30
49258,ID_240047238200267278,240047,Kenya,238200,267278,Type_1,Low Risk,7790.0,7790.0,0.0,2022-08-17,2022-08-24,7,2337.0,0.3,2337.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.960724500330858,8,3,8,3,3_7
49259,ID_258024267450267278,258024,Kenya,267450,267278,Type_1,Low Risk,8929.0,8929.0,0.0,2022-09-26,2022-10-03,7,2678.7,0.3,2679.0,Repeat Loan,0,Normal,0,0.0,Zero,0,9.097171673870545,9,3,10,3,3_7
49260,ID_270121305429267278,270121,Kenya,305429,267278,Type_1,Low Risk,9762.0,9821.0,31.514326689495707,2022-11-28,2022-12-05,7,2928.6,0.3,2946.0,Repeat Loan,0,Exorbitant,1,8.428571428571429,Moderate,2,9.19238004659919,11,4,12,4,4_7
49261,ID_251248246745267278,251248,Kenya,246745,267278,Type_1,Low Risk,62037.0,62118.0,6.808149053905618,2022-08-29,2022-09-05,7,18611.1,0.3,18635.0,Repeat Loan,0,Normal,0,11.571428571428571,Moderate,2,11.03680717925797,8,3,9,3,3_7
49262,ID_249457217799267278,249457,Kenya,217799,267278,Type_1,Low Risk,2370.0,2370.0,0.0,2022-07-16,2022-07-23,7,711.0,0.3,711.0,Repeat Loan,0,Normal,0,0.0,Zero,0,7.771067086065406,7,3,7,3,3_7
49263,ID_248456214321251804,248456,Kenya,214321,251804,Type_5,High Risk,72000.0,75700.0,133.9781746031746,2022-07-13,2022-07-27,14,14400.0,0.2,15140.0,Repeat Loan,0,Exorbitant,1,264.2857142857143,High,3,11.234546649377918,7,3,7,3,3_14
49264,ID_254482305667267278,254482,Kenya,305667,267278,Type_1,Low Risk,640.0,640.0,0.0,2022-11-28,2022-12-05,7,192.0,0.3,192.0,Repeat Loan,0,Normal,0,0.0,Zero,0,6.46302945692067,11,4,12,4,4_7
49265,ID_263235220776267278,263235,Kenya,220776,267278,Type_1,Low Risk,5000.0,5000.0,0.0,2022-07-20,2022-07-27,7,1500.0,0.3,1500.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.517393171418904,7,3,7,3,3_7
49266,ID_254784278157267278,254784,Kenya,278157,267278,Type_1,Low Risk,5352.0,5385.0,32.150864830237026,2022-10-10,2022-10-17,7,1605.6,0.3,1616.0,Repeat Loan,0,Exorbitant,1,4.714285714285714,Moderate,2,8.591558273371545,10,4,10,4,4_7
49267,ID_244936249904267278,244936,Kenya,249904,267278,Type_1,Low Risk,15677.0,16156.0,159.3189294599003,2022-09-02,2022-09-09,7,4703.1,0.3,4847.0,Repeat Loan,0,Exorbitant,1,68.42857142857143,High,3,9.69010867127683,9,3,9,3,3_7
49268,ID_262418300335267278,262418,Kenya,300335,267278,Type_1,Low Risk,1955.0,1997.0,112.02046035805625,2022-11-17,2022-11-24,7,0.0,0.0,0.0,Repeat Loan,0,Exorbitant,1,6.0,Moderate,2,7.599901959208498,11,4,11,4,4_7
49269,ID_253852261048267278,253852,Kenya,261048,267278,Type_1,Low Risk,534.0,554.0,195.29159978598182,2022-09-16,2022-09-23,7,160.2,0.3,166.0,Repeat Loan,0,Exorbitant,1,2.857142857142857,Small,1,6.318968113746434,9,3,9,3,3_7
49270,ID_253618291812267278,253618,Kenya,291812,267278,Type_1,Low Risk,1500.0,1555.0,191.19047619047618,2022-11-01,2022-11-08,7,450.0,0.3,467.0,Repeat Loan,0,Exorbitant,1,7.857142857142857,Moderate,2,7.349873704738337,11,4,11,4,4_7
49271,ID_263235243717267278,263235,Kenya,243717,267278,Type_1,Low Risk,9500.0,9500.0,0.0,2022-08-24,2022-08-31,7,2850.0,0.3,2850.0,Repeat Loan,0,Normal,0,0.0,Zero,0,9.15915233520675,8,3,8,3,3_7
49272,ID_260435287106267278,260435,Kenya,287106,267278,Type_1,Low Risk,2270.0,2270.0,0.0,2022-10-24,2022-10-31,7,681.0,0.3,681.0,Repeat Loan,0,Normal,0,0.0,Zero,0,7.7279755421055585,10,4,10,4,4_7
49273,ID_243318288143267278,243318,Kenya,288143,267278,Type_1,Low Risk,11659.0,11871.0,94.81332630830872,2022-10-25,2022-11-01,7,413.22,0.035442147697058,421.0,Repeat Loan,0,Exorbitant,1,30.285714285714285,High,3,9.381937965407161,10,4,11,4,4_7
49274,ID_266441262141267278,266441,Kenya,262141,267278,Type_1,Low Risk,5324.0,5450.0,123.40345604808414,2022-09-19,2022-09-26,7,1597.2,0.3,1635.0,Repeat Loan,0,Exorbitant,1,18.0,Moderate,2,8.603554357064281,9,3,9,3,3_7
49275,ID_244110279186267278,244110,Kenya,279186,267278,Type_1,Low Risk,11198.0,11266.0,31.663817518434414,2022-10-11,2022-10-18,7,3359.4,0.3,3380.0,Repeat Loan,0,Exorbitant,1,9.714285714285714,Moderate,2,9.329633378164166,10,4,10,4,4_7
49276,ID_245439291778267278,245439,Kenya,291778,267278,Type_1,Low Risk,4349.0,4506.0,188.23703314390826,2022-11-01,2022-11-08,7,1304.7,0.3,1352.0,Repeat Loan,0,Exorbitant,1,22.428571428571427,Moderate,2,8.413387022690648,11,4,11,4,4_7
49277,ID_268223285783267278,268223,Kenya,285783,267278,Type_1,Low Risk,309.0,325.0,269.9953767914933,2022-10-21,2022-10-28,7,92.7,0.3,98.0,Repeat Loan,0,Exorbitant,1,2.2857142857142856,Small,1,5.786897381366708,10,4,10,4,4_7
49278,ID_259380225216267278,259380,Kenya,225216,267278,Type_1,Low Risk,2694.0,2792.0,189.6807720861173,2022-07-26,2022-08-02,7,808.2,0.3,838.0,Repeat Loan,0,Exorbitant,1,14.0,Moderate,2,7.934871565945177,7,3,8,3,3_7
49279,ID_241929295010267278,241929,Kenya,295010,267278,Type_1,Low Risk,2548.0,2566.0,36.83561336622561,2022-11-07,2022-11-14,7,764.4,0.3,770.0,Repeat Loan,0,Exorbitant,1,2.5714285714285716,Small,1,7.8504931808711405,11,4,11,4,4_7
49280,ID_249656227979267278,249656,Kenya,227979,267278,Type_1,Low Risk,1570.0,1581.0,36.53321201091902,2022-07-30,2022-08-06,7,471.0,0.3,474.0,Repeat Loan,0,Exorbitant,1,1.5714285714285714,Small,1,7.366445148327599,7,3,8,3,3_7
49281,ID_253153221510267278,253153,Kenya,221510,267278,Type_1,Low Risk,7659.0,7787.0,87.1430436647828,2022-07-21,2022-07-28,7,2297.7,0.3,2336.0,Repeat Loan,0,Exorbitant,1,18.285714285714285,Moderate,2,8.960339366492091,7,3,7,3,3_7
49282,ID_258038290032267278,258038,Kenya,290032,267278,Type_1,Low Risk,1800.0,1800.0,0.0,2022-10-28,2022-11-04,7,540.0,0.3,540.0,Repeat Loan,0,Normal,0,0.0,Zero,0,7.496097345175956,10,4,11,4,4_7
49283,ID_270051283464267278,270051,Kenya,283464,267278,Type_1,Low Risk,957.0,967.0,54.485744140916545,2022-10-17,2022-10-24,7,287.1,0.3,290.0,Repeat Loan,0,Exorbitant,1,1.4285714285714286,Small,1,6.875232087276577,10,4,10,4,4_7
49284,ID_258344305384267278,258344,Kenya,305384,267278,Type_1,Low Risk,8139.0,8139.0,0.0,2022-11-28,2022-12-05,7,2441.7,0.3,2442.0,Repeat Loan,0,Normal,0,0.0,Zero,0,9.004545458996587,11,4,12,4,4_7
49285,ID_244512304234267278,244512,Kenya,304234,267278,Type_1,Low Risk,3547.0,3650.0,151.41568327359133,2022-11-25,2022-12-02,7,1064.1,0.3,1095.0,Repeat Loan,0,Exorbitant,1,14.714285714285714,Moderate,2,8.202756381655638,11,4,12,4,4_7
49286,ID_261082277604267278,261082,Kenya,277604,267278,Type_1,Low Risk,2200.0,2232.0,75.84415584415584,2022-10-08,2022-10-15,7,0.0,0.0,0.0,Repeat Loan,0,Exorbitant,1,4.571428571428571,Moderate,2,7.711101251840158,10,4,10,4,4_7
49287,ID_256778251378267278,256778,Kenya,251378,267278,Type_1,Low Risk,4609.0,4609.0,0.0,2022-09-03,2022-09-10,7,79.2,0.0171837708830548,79.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.435983135990694,9,3,9,3,3_7
49288,ID_256361304488267278,256361,Kenya,304488,267278,Type_1,Low Risk,5979.0,5984.0,4.360499844694526,2022-11-26,2022-12-03,7,1793.7,0.3,1795.0,Repeat Loan,0,Normal,0,0.7142857142857143,Small,1,8.697011617992073,11,4,12,4,4_7
49289,ID_243332229057267278,243332,Kenya,229057,267278,Type_1,Low Risk,18170.0,18224.0,15.496501297271797,2022-08-01,2022-08-08,7,5451.0,0.3,5467.0,Repeat Loan,0,Normal,0,7.714285714285714,Moderate,2,9.81054955687686,8,3,8,3,3_7
49290,ID_253042227267267278,253042,Kenya,227267,267278,Type_1,Low Risk,1348.0,1357.0,34.813480288257736,2022-07-29,2022-08-05,7,404.4,0.3,407.0,Repeat Loan,0,Exorbitant,1,1.2857142857142858,Small,1,7.213768308118642,7,3,8,3,3_7
49291,ID_268223262405267278,268223,Kenya,262405,267278,Type_1,Low Risk,839.0,863.0,149.15715988421587,2022-09-19,2022-09-26,7,251.7,0.3,259.0,Repeat Loan,0,Exorbitant,1,3.4285714285714284,Small,1,6.761572768804055,9,3,9,3,3_7
49292,ID_259628290706267278,259628,Kenya,290706,267278,Type_1,Low Risk,6332.0,6466.0,110.34653912101795,2022-10-29,2022-11-05,7,894.82,0.141317119393556,914.0,Repeat Loan,0,Exorbitant,1,19.142857142857142,Moderate,2,8.774467601446593,10,4,11,4,4_7
49293,ID_252111261571267278,252111,Kenya,261571,267278,Type_1,Low Risk,22656.0,22656.0,0.0,2022-09-17,2022-09-24,7,418.34,0.018464865819209,418.0,Repeat Loan,0,Normal,0,0.0,Zero,0,10.028224133937455,9,3,9,3,3_7
49294,ID_264724297397267278,264724,Kenya,297397,267278,Type_1,Low Risk,22504.0,22592.0,20.39002590015743,2022-11-11,2022-11-18,7,0.0,0.0,0.0,Repeat Loan,0,Exorbitant,1,12.571428571428571,Moderate,2,10.025395402769462,11,4,11,4,4_7
49295,ID_261604262397267278,261604,Kenya,262397,267278,Type_1,Low Risk,1500.0,1500.0,0.0,2022-09-19,2022-09-26,7,450.0,0.3,576.0,Repeat Loan,0,Normal,0,0.0,Zero,0,7.313886831633462,9,3,9,3,3_7
49296,ID_264329225444267278,264329,Kenya,225444,267278,Type_1,Low Risk,1560.0,1560.0,0.0,2022-07-27,2022-08-03,7,468.0,0.3,468.0,Repeat Loan,0,Normal,0,0.0,Zero,0,7.353081920515432,7,3,8,3,3_7
49297,ID_250576216026267278,250576,Kenya,216026,267278,Type_1,Low Risk,12668.0,12916.0,102.0794803554513,2022-07-14,2022-07-21,7,3800.4,0.3,3875.0,Repeat Loan,0,Exorbitant,1,35.42857142857143,High,3,9.466299552232016,7,3,7,3,3_7
49298,ID_269137301168267278,269137,Kenya,301168,267278,Type_1,Low Risk,3179.0,3294.0,188.62625264009347,2022-11-19,2022-11-26,7,953.7,0.3,988.0,Repeat Loan,0,Exorbitant,1,16.428571428571427,Moderate,2,8.100161446936607,11,4,11,4,4_7
49299,ID_250874275546267278,250874,Kenya,275546,267278,Type_1,Low Risk,109805.0,109805.0,0.0,2022-10-05,2022-10-12,7,32941.5,0.3,32942.0,Repeat Loan,0,Normal,0,0.0,Zero,0,11.606470451373337,10,4,10,4,4_7
49300,ID_259111287864267278,259111,Kenya,287864,267278,Type_1,Low Risk,730.0,736.0,42.857142857142854,2022-10-25,2022-11-01,7,219.0,0.3,221.0,Repeat Loan,0,Exorbitant,1,0.8571428571428571,Small,1,6.602587892189336,10,4,11,4,4_7
49301,ID_308938372922251804,308938,Kenya,372922,251804,Type_7,High Risk,1710.0,1770.0,182.95739348370927,2024-10-10,2024-10-17,7,342.0,0.2,354.0,Repeat Loan,0,Exorbitant,1,8.571428571428571,Moderate,2,7.479299637782834,10,4,10,4,4_7
49302,ID_262240299518267278,262240,Kenya,299518,267278,Type_1,Low Risk,3050.0,3094.0,75.22248243559719,2022-11-15,2022-11-22,7,0.0,0.0,0.0,Repeat Loan,0,Exorbitant,1,6.285714285714286,Moderate,2,8.037543185118697,11,4,11,4,4_7
49303,ID_259214271277267278,259214,Kenya,271277,267278,Type_1,Low Risk,644.0,644.0,0.0,2022-09-30,2022-10-07,7,193.2,0.3,193.0,Repeat Loan,0,Normal,0,0.0,Zero,0,6.4692503167957724,9,3,10,3,3_7
49304,ID_261998249287267278,261998,Kenya,249287,267278,Type_1,Low Risk,5249.0,5249.0,0.0,2022-09-01,2022-09-08,7,276.65,0.0527052771956563,277.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.565983355585669,9,3,9,3,3_7
49305,ID_244565305943267278,244565,Kenya,305943,267278,Type_1,Low Risk,22424.0,22525.0,23.485678609652922,2022-11-29,2022-12-06,7,6727.2,0.3,6758.0,Repeat Loan,0,Exorbitant,1,14.428571428571429,Moderate,2,10.022425476607642,11,4,12,4,4_7
49306,ID_264141218182267278,264141,Kenya,218182,267278,Type_1,Low Risk,10199.0,10385.0,95.09335649153277,2022-07-16,2022-07-23,7,3059.7,0.3,3116.0,Repeat Loan,0,Exorbitant,1,26.571428571428573,High,3,9.248214024404264,7,3,7,3,3_7
49307,ID_267850224532267278,267850,Kenya,224532,267278,Type_1,Low Risk,6719.0,6872.0,118.7357812599664,2022-07-25,2022-08-01,7,2015.7,0.3,2062.0,Repeat Loan,0,Exorbitant,1,21.857142857142858,Moderate,2,8.835355971121606,7,3,8,3,3_7
49308,ID_247087256366267278,247087,Kenya,256366,267278,Type_1,Low Risk,7159.0,7273.0,83.032346896015,2022-09-10,2022-09-17,7,1710.0,0.238860176002234,1737.0,Repeat Loan,0,Exorbitant,1,16.285714285714285,Moderate,2,8.892061625546935,9,3,9,3,3_7
49309,ID_257301301649267278,257301,Kenya,301649,267278,Type_1,Low Risk,5547.0,5582.0,32.90066702722192,2022-11-19,2022-11-26,7,1664.1,0.3,1675.0,Repeat Loan,0,Exorbitant,1,5.0,Moderate,2,8.62748154531036,11,4,11,4,4_7
49310,ID_266537294648267278,266537,Kenya,294648,267278,Type_1,Low Risk,5961.0,6033.0,62.98080379610324,2022-11-05,2022-11-12,7,446.21,0.0748548901191075,452.0,Repeat Loan,0,Exorbitant,1,10.285714285714286,Moderate,2,8.705165419719007,11,4,11,4,4_7
49311,ID_256471230531267278,256471,Kenya,230531,267278,Type_1,Low Risk,12413.0,12792.0,159.2052111265839,2022-08-02,2022-08-09,7,3723.9,0.3,3838.0,Repeat Loan,0,Exorbitant,1,54.142857142857146,High,3,9.456653425317034,8,3,8,3,3_7
49312,ID_253480259791267278,253480,Kenya,259791,267278,Type_1,Low Risk,20990.0,21116.0,31.300619342544067,2022-09-15,2022-09-22,7,3663.44,0.174532634587899,3685.0,Repeat Loan,0,Exorbitant,1,18.0,Moderate,2,9.957833682276242,9,3,9,3,3_7
49313,ID_254759217101267278,254759,Kenya,217101,267278,Type_1,Low Risk,1919.0,1984.0,176.61728578872925,2022-07-16,2022-07-23,7,575.7,0.3,595.0,Repeat Loan,0,Exorbitant,1,9.285714285714286,Moderate,2,7.59337419312129,7,3,7,3,3_7
49314,ID_262258280247267278,262258,Kenya,280247,267278,Type_1,Low Risk,20245.0,20245.0,0.0,2022-10-12,2022-10-19,7,190.92,0.0094304766609039,191.0,Repeat Loan,0,Normal,0,0.0,Zero,0,9.915712522158698,10,4,10,4,4_7
49315,ID_245399239677267278,245399,Kenya,239677,267278,Type_1,Low Risk,9436.0,9436.0,0.0,2022-08-19,2022-08-26,7,2830.8,0.3,2848.0,Repeat Loan,0,Normal,0,0.0,Zero,0,9.152393412021333,8,3,8,3,3_7
49316,ID_262756233851267278,262756,Kenya,233851,267278,Type_1,Low Risk,6499.0,6698.0,159.66192601059504,2022-08-08,2022-08-15,7,1949.7,0.3,2009.0,Repeat Loan,0,Exorbitant,1,28.428571428571427,High,3,8.809713540508268,8,3,8,3,3_7
49317,ID_242336219142267278,242336,Kenya,219142,267278,Type_1,Low Risk,1882.0,1961.0,218.8780932139062,2022-07-18,2022-07-25,7,564.6,0.3,588.0,Repeat Loan,0,Exorbitant,1,11.285714285714286,Moderate,2,7.581719640125308,7,3,7,3,3_7
49318,ID_261396259383267278,261396,Kenya,259383,267278,Type_1,Low Risk,2649.0,2667.0,35.431160006471444,2022-09-15,2022-09-22,7,794.7,0.3,800.0,Repeat Loan,0,Exorbitant,1,2.5714285714285716,Small,1,7.889084407035514,9,3,9,3,3_7
49319,ID_242767226674267278,242767,Kenya,226674,267278,Type_1,Low Risk,21516.0,21516.0,0.0,2022-07-28,2022-08-04,7,6454.8,0.3,6455.0,Repeat Loan,0,Normal,0,0.0,Zero,0,9.976598599353451,7,3,8,3,3_7
49320,ID_239792280607267278,239792,Kenya,280607,267278,Type_1,Low Risk,14693.0,14693.0,0.0,2022-10-12,2022-10-19,7,4407.9,0.3,4408.0,Repeat Loan,0,Normal,0,0.0,Zero,0,9.595194526180222,10,4,10,4,4_7
49321,ID_256723290261267278,256723,Kenya,290261,267278,Type_1,Low Risk,1929.0,1999.0,189.2172109901503,2022-10-29,2022-11-05,7,578.7,0.3,600.0,Repeat Loan,0,Exorbitant,1,10.0,Moderate,2,7.600902459542082,10,4,11,4,4_7
49322,ID_255125285584267278,255125,Kenya,285584,267278,Type_1,Low Risk,12898.0,13309.0,166.15532862237777,2022-10-21,2022-10-28,7,3869.4,0.3,3993.0,Repeat Loan,0,Exorbitant,1,58.714285714285715,High,3,9.496270911389157,10,4,10,4,4_7
49323,ID_251897240270267278,251897,Kenya,240270,267278,Type_1,Low Risk,5353.0,5353.0,0.0,2022-08-19,2022-08-26,7,1605.9,0.3,1606.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.585599224080298,8,3,8,3,3_7
49324,ID_259104216894267278,259104,Kenya,216894,267278,Type_1,Low Risk,1713.0,1713.0,0.0,2022-07-15,2022-07-22,7,513.9,0.3,514.0,Repeat Loan,0,Normal,0,0.0,Zero,0,7.446585099157725,7,3,7,3,3_7
49325,ID_266105291971267278,266105,Kenya,291971,267278,Type_1,Low Risk,2140.0,2187.0,114.51935914552737,2022-11-01,2022-11-08,7,642.0,0.3,656.0,Repeat Loan,0,Exorbitant,1,6.714285714285714,Moderate,2,7.690743163541872,11,4,11,4,4_7
49326,ID_265370292026267278,265370,Kenya,292026,267278,Type_1,Low Risk,718.0,718.0,0.0,2022-11-01,2022-11-08,7,0.0,0.0,0.0,Repeat Loan,0,Normal,0,0.0,Zero,0,6.577861357721047,11,4,11,4,4_7
49327,ID_254312222699267278,254312,Kenya,222699,267278,Type_1,Low Risk,2849.0,2849.0,0.0,2022-07-23,2022-07-30,7,854.7,0.3,855.0,Repeat Loan,0,Normal,0,0.0,Zero,0,7.955074273262696,7,3,7,3,3_7
49328,ID_254211278344267278,254211,Kenya,278344,267278,Type_1,Low Risk,12108.0,12418.0,133.5008730945302,2022-10-10,2022-10-17,7,3632.4,0.3,3725.0,Repeat Loan,0,Exorbitant,1,44.285714285714285,High,3,9.426982836948033,10,4,10,4,4_7
49329,ID_238197360291251804,238197,Kenya,360291,251804,Type_4,High Risk,35000.0,41127.0,106.49309523809525,2023-10-19,2023-12-18,60,8750.0,0.25,10282.0,Repeat Loan,0,Exorbitant,1,102.11666666666666,High,3,10.624444433735341,10,4,12,4,4_60
49330,ID_263596293534267278,263596,Kenya,293534,267278,Type_1,Low Risk,7458.0,7549.0,63.622955215875564,2022-11-04,2022-11-11,7,2237.4,0.3,2265.0,Repeat Loan,0,Exorbitant,1,13.0,Moderate,2,8.92930284224307,11,4,11,4,4_7
49331,ID_239328218633267278,239328,Kenya,218633,267278,Type_1,Low Risk,16126.0,16335.0,67.57941921652699,2022-07-18,2022-07-25,7,4837.8,0.3,4901.0,Repeat Loan,0,Exorbitant,1,29.857142857142858,High,3,9.701126540404447,7,3,7,3,3_7
49332,ID_255952270921267278,255952,Kenya,270921,267278,Type_1,Low Risk,680.0,680.0,0.0,2022-09-30,2022-10-07,7,204.0,0.3,204.0,Repeat Loan,0,Normal,0,0.0,Zero,0,6.523562306149512,9,3,10,3,3_7
49333,ID_255247226381267278,255247,Kenya,226381,267278,Type_1,Low Risk,14676.0,14775.0,35.17404508819063,2022-07-28,2022-08-04,7,4402.8,0.3,4433.0,Repeat Loan,0,Exorbitant,1,14.142857142857142,Moderate,2,9.600759521879075,7,3,8,3,3_7
49334,ID_259936295036267278,259936,Kenya,295036,267278,Type_1,Low Risk,765.0,765.0,0.0,2022-11-07,2022-11-14,7,229.5,0.3,230.0,Repeat Loan,0,Normal,0,0.0,Zero,0,6.641182169740591,11,4,11,4,4_7
49335,ID_242548244050267278,242548,Kenya,244050,267278,Type_1,Low Risk,599.0,609.0,87.04984497972812,2022-08-25,2022-09-01,7,179.7,0.3,183.0,Repeat Loan,0,Exorbitant,1,1.4285714285714286,Small,1,6.413458957167357,8,3,9,3,3_7
49336,ID_270520298823267278,270520,Kenya,298823,267278,Type_1,Low Risk,2417.0,2492.0,161.80034280985873,2022-11-14,2022-11-21,7,0.0,0.0,0.0,Repeat Loan,0,Exorbitant,1,10.714285714285714,Moderate,2,7.821242083523558,11,4,11,4,4_7
49337,ID_309216372137267277,309216,Kenya,372137,267277,Type_9,High Risk,20000.0,21280.0,77.86666666666667,2024-09-30,2024-10-30,30,403.46,0.020173,429.0,Repeat Loan,0,Exorbitant,1,42.666666666666664,High,3,9.965569934832672,9,3,10,3,3_30
49338,ID_258527260804267278,258527,Kenya,260804,267278,Type_1,Low Risk,13182.0,13423.0,95.33021219411751,2022-09-16,2022-09-23,7,1519.8,0.115293582157487,1548.0,Repeat Loan,0,Exorbitant,1,34.42857142857143,High,3,9.504799428706987,9,3,9,3,3_7
49339,ID_248672289138267278,248672,Kenya,289138,267278,Type_1,Low Risk,2310.0,2387.0,173.8095238095238,2022-10-27,2022-11-03,7,693.0,0.3,716.0,Repeat Loan,0,Exorbitant,1,11.0,Moderate,2,7.778211474512493,10,4,11,4,4_7
49340,ID_250958262923267278,250958,Kenya,262923,267278,Type_1,Low Risk,9188.0,9188.0,0.0,2022-09-19,2022-09-26,7,737.27,0.0802427078798432,737.0,Repeat Loan,0,Normal,0,0.0,Zero,0,9.125762395500885,9,3,9,3,3_7
49341,ID_264168296448267278,264168,Kenya,296448,267278,Type_1,Low Risk,4558.0,4558.0,0.0,2022-11-09,2022-11-16,7,494.98,0.10859587538394,495.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.424858580213442,11,4,11,4,4_7
49342,ID_243643223237267278,243643,Kenya,223237,267278,Type_1,Low Risk,3199.0,3199.0,0.0,2022-07-23,2022-07-30,7,959.7,0.3,960.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.070906088787819,7,3,7,3,3_7
49343,ID_12897232179267278,12897,Kenya,232179,267278,Type_1,Low Risk,4989.0,4989.0,0.0,2022-08-05,2022-08-12,7,1496.7,0.3,1497.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.515191188745565,8,3,8,3,3_7
49344,ID_254450301450267278,254450,Kenya,301450,267278,Type_1,Low Risk,11754.0,12077.0,143.28860691800966,2022-11-19,2022-11-26,7,2300.28,0.195701888718734,2363.0,Repeat Loan,0,Exorbitant,1,46.142857142857146,High,3,9.399140894867847,11,4,11,4,4_7
49345,ID_257400225301267278,257400,Kenya,225301,267278,Type_1,Low Risk,5714.0,5714.0,0.0,2022-07-26,2022-08-02,7,1714.2,0.3,1714.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.65084957622891,7,3,8,3,3_7
49346,ID_246740220897267278,246740,Kenya,220897,267278,Type_1,Low Risk,3194.0,3585.0,638.3173808032919,2022-07-21,2022-07-28,7,958.2,0.3,1076.0,Repeat Loan,0,Exorbitant,1,55.857142857142854,High,3,8.184792654165078,7,3,7,3,3_7
49347,ID_254671227049267278,254671,Kenya,227049,267278,Type_1,Low Risk,1200.0,1200.0,0.0,2022-07-28,2022-08-04,7,360.0,0.3,360.0,Repeat Loan,0,Normal,0,0.0,Zero,0,7.0909098220799835,7,3,8,3,3_7
49348,ID_245249263555267278,245249,Kenya,263555,267278,Type_1,Low Risk,5308.0,7577.0,2228.9401442566477,2022-09-20,2022-09-27,7,0.0,0.0,0.0,Repeat Loan,0,Exorbitant,1,324.14285714285717,High,3,8.933004591578547,9,3,9,3,3_7
49349,ID_247890221278267278,247890,Kenya,221278,267278,Type_1,Low Risk,7059.0,7059.0,0.0,2022-07-21,2022-07-28,7,2117.7,0.3,2118.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.862200330487287,7,3,7,3,3_7
