,id,customer_id,country_id,tbl_loan_id,lender_id,loan_type,total_amount,total_amount_to_repay,disbursement_date,due_date,duration,new_versus_repeat,amount_funded_by_lender,lender_portion_funded,lender_portion_to_be_repaid,target
3194,ID_310487371281267278,310487,Kenya,371281,267278,Type_7,10000.0,10351.0,2024-09-17,2024-09-24,7,Repeat Loan,2000.0,0.2,2070.0,0
3195,ID_310487371281251804,310487,Kenya,371281,251804,Type_7,10000.0,10351.0,2024-09-17,2024-09-24,7,Repeat Loan,2000.0,0.2,2070.0,0
3196,ID_311400371289251804,311400,Kenya,371289,251804,Type_7,1730.0,1791.0,2024-09-17,2024-09-24,7,New Loan,346.0,0.2,358.0,0
3197,ID_311400371289267278,311400,Kenya,371289,267278,Type_7,1730.0,1791.0,2024-09-17,2024-09-24,7,Repeat Loan,346.0,0.2,358.0,0
3198,ID_309644371294267278,309644,Kenya,371294,267278,Type_7,8000.0,8280.0,2024-09-17,2024-09-24,7,Repeat Loan,1600.0,0.2,1656.0,0
3199,ID_309644371294251804,309644,Kenya,371294,251804,Type_7,8000.0,8280.0,2024-09-17,2024-09-24,7,Repeat Loan,1600.0,0.2,1656.0,0
3200,ID_310205371295251804,310205,Kenya,371295,251804,Type_7,5430.0,5621.0,2024-09-17,2024-09-24,7,Repeat Loan,1086.0,0.2,1124.0,0
3201,ID_310205371295267278,310205,Kenya,371295,267278,Type_7,5430.0,5621.0,2024-09-17,2024-09-24,7,Repeat Loan,1086.0,0.2,1124.0,0
3202,ID_310216371296267278,310216,Kenya,371296,267278,Type_7,5000.0,5383.0,2024-09-17,2024-09-24,7,Repeat Loan,1000.0,0.2,1077.0,1
3203,ID_310216371296251804,310216,Kenya,371296,251804,Type_7,5000.0,5383.0,2024-09-17,2024-09-24,7,Repeat Loan,1000.0,0.2,1077.0,1
3204,ID_308757371298251804,308757,Kenya,371298,251804,Type_7,5500.0,5737.0,2024-09-17,2024-09-24,7,Repeat Loan,1100.0,0.2,1147.0,0
3205,ID_308757371298267278,308757,Kenya,371298,267278,Type_7,5500.0,5737.0,2024-09-17,2024-09-24,7,Repeat Loan,1100.0,0.2,1147.0,0
3206,ID_310020371317251804,310020,Kenya,371317,251804,Type_7,5020.0,5196.0,2024-09-18,2024-09-25,7,Repeat Loan,1004.0,0.2,1039.0,0
3207,ID_310020371317267278,310020,Kenya,371317,267278,Type_7,5020.0,5196.0,2024-09-18,2024-09-25,7,Repeat Loan,1004.0,0.2,1039.0,0
3208,ID_311597371318251804,311597,Kenya,371318,251804,Type_7,5000.0,5176.0,2024-09-18,2024-09-25,7,Repeat Loan,1000.0,0.2,1035.0,0
3209,ID_311597371318267278,311597,Kenya,371318,267278,Type_7,5000.0,5176.0,2024-09-18,2024-09-25,7,Repeat Loan,1000.0,0.2,1035.0,0
3210,ID_308377371321267278,308377,Kenya,371321,267278,Type_7,4579.0,4740.0,2024-09-18,2024-09-25,7,Repeat Loan,916.0,0.200043677658877,948.0,0
3211,ID_308377371321251804,308377,Kenya,371321,251804,Type_7,4579.0,4740.0,2024-09-18,2024-09-25,7,Repeat Loan,916.0,0.200043677658877,948.0,0
3212,ID_308853371325251804,308853,Kenya,371325,251804,Type_7,5100.0,5279.0,2024-09-18,2024-09-25,7,Repeat Loan,1020.0,0.2,1056.0,0
3213,ID_308853371325267278,308853,Kenya,371325,267278,Type_7,5100.0,5279.0,2024-09-18,2024-09-25,7,Repeat Loan,1020.0,0.2,1056.0,0
3214,ID_308920371332267278,308920,Kenya,371332,267278,Type_7,6998.0,7641.0,2024-09-18,2024-09-25,7,Repeat Loan,1399.0,0.19991426121749,1528.0,1
3215,ID_308920371332251804,308920,Kenya,371332,251804,Type_7,6998.0,7641.0,2024-09-18,2024-09-25,7,Repeat Loan,1399.0,0.19991426121749,1528.0,1
3216,ID_256508371336267278,256508,Kenya,371336,267278,Type_7,11119.0,11534.0,2024-09-18,2024-09-25,7,Repeat Loan,2224.0,0.200017987229067,2307.0,0
3217,ID_256508371336251804,256508,Kenya,371336,251804,Type_7,11119.0,11534.0,2024-09-18,2024-09-25,7,Repeat Loan,2224.0,0.200017987229067,2307.0,0
3218,ID_310238371338251804,310238,Kenya,371338,251804,Type_7,9000.0,9316.0,2024-09-18,2024-09-25,7,Repeat Loan,1800.0,0.2,1863.0,0
3219,ID_310238371338267278,310238,Kenya,371338,267278,Type_7,9000.0,9316.0,2024-09-18,2024-09-25,7,Repeat Loan,1800.0,0.2,1863.0,0
3220,ID_308410371344267278,308410,Kenya,371344,267278,Type_7,2779.0,2877.0,2024-09-18,2024-09-25,7,Repeat Loan,556.0,0.200071968333933,576.0,0
3221,ID_308410371344251804,308410,Kenya,371344,251804,Type_7,2779.0,2877.0,2024-09-18,2024-09-25,7,Repeat Loan,556.0,0.200071968333933,576.0,0
3222,ID_311581371346267278,311581,Kenya,371346,267278,Type_7,5000.0,5176.0,2024-09-18,2024-09-25,7,Repeat Loan,1000.0,0.2,1035.0,0
3223,ID_311581371346251804,311581,Kenya,371346,251804,Type_7,5000.0,5176.0,2024-09-18,2024-09-25,7,Repeat Loan,1000.0,0.2,1035.0,0
3224,ID_311602371348251804,311602,Kenya,371348,251804,Type_7,2400.0,2485.0,2024-09-18,2024-09-25,7,New Loan,480.0,0.2,497.0,0
3225,ID_311602371348267278,311602,Kenya,371348,267278,Type_7,2400.0,2485.0,2024-09-18,2024-09-25,7,Repeat Loan,480.0,0.2,497.0,0
3226,ID_249194371356251804,249194,Kenya,371356,251804,Type_7,8990.0,9343.0,2024-09-18,2024-09-25,7,Repeat Loan,1798.0,0.2,1869.0,0
3227,ID_249194371356267278,249194,Kenya,371356,267278,Type_7,8990.0,9343.0,2024-09-18,2024-09-25,7,Repeat Loan,1798.0,0.2,1869.0,0
3228,ID_308426371362267278,308426,Kenya,371362,267278,Type_7,5590.0,5786.0,2024-09-18,2024-09-25,7,Repeat Loan,1118.0,0.2,1157.0,0
3229,ID_308426371362251804,308426,Kenya,371362,251804,Type_7,5590.0,5786.0,2024-09-18,2024-09-25,7,Repeat Loan,1118.0,0.2,1157.0,0
3230,ID_308643371366251804,308643,Kenya,371366,251804,Type_7,5000.0,5176.0,2024-09-18,2024-09-25,7,Repeat Loan,1000.0,0.2,1035.0,0
3231,ID_308643371366267278,308643,Kenya,371366,267278,Type_7,5000.0,5176.0,2024-09-18,2024-09-25,7,Repeat Loan,1000.0,0.2,1035.0,0
3232,ID_308870371370267278,308870,Kenya,371370,267278,Type_7,12000.0,12421.0,2024-09-18,2024-09-25,7,Repeat Loan,2400.0,0.2,2484.0,0
3233,ID_308870371370251804,308870,Kenya,371370,251804,Type_7,12000.0,12421.0,2024-09-18,2024-09-25,7,Repeat Loan,2400.0,0.2,2484.0,0
3234,ID_311589371375267278,311589,Kenya,371375,267278,Type_7,4764.0,4931.0,2024-09-18,2024-09-25,7,Repeat Loan,953.0,0.200041981528127,986.0,0
3235,ID_311589371375251804,311589,Kenya,371375,251804,Type_7,4764.0,4931.0,2024-09-18,2024-09-25,7,Repeat Loan,953.0,0.200041981528127,986.0,0
3236,ID_251535371377267278,251535,Kenya,371377,267278,Type_7,45375.0,46964.0,2024-09-19,2024-09-26,7,Repeat Loan,9075.0,0.2,9393.0,0
3237,ID_251535371377251804,251535,Kenya,371377,251804,Type_7,45375.0,46964.0,2024-09-19,2024-09-26,7,Repeat Loan,9075.0,0.2,9393.0,0
3238,ID_311009371378267278,311009,Kenya,371378,267278,Type_7,6000.0,6211.0,2024-09-19,2024-09-26,7,Repeat Loan,1200.0,0.2,1242.0,0
3239,ID_311009371378251804,311009,Kenya,371378,251804,Type_7,6000.0,6211.0,2024-09-19,2024-09-26,7,Repeat Loan,1200.0,0.2,1242.0,0
3240,ID_308666371388267278,308666,Kenya,371388,267278,Type_7,6940.0,7231.0,2024-09-19,2024-09-26,7,Repeat Loan,1388.0,0.2,1446.0,0
3241,ID_308666371388251804,308666,Kenya,371388,251804,Type_7,6940.0,7231.0,2024-09-19,2024-09-26,7,Repeat Loan,1388.0,0.2,1446.0,0
3242,ID_308433371425267278,308433,Kenya,371425,267278,Type_7,4279.0,4429.0,2024-09-19,2024-09-26,7,Repeat Loan,856.0,0.200046739892498,886.0,0
3243,ID_308433371425251804,308433,Kenya,371425,251804,Type_7,4279.0,4429.0,2024-09-19,2024-09-26,7,Repeat Loan,856.0,0.200046739892498,886.0,0
3244,ID_311667371430251804,311667,Kenya,371430,251804,Type_7,5769.0,5971.0,2024-09-19,2024-09-26,7,Repeat Loan,1154.0,0.200034668053388,1194.0,0
3245,ID_311667371430267278,311667,Kenya,371430,267278,Type_7,5769.0,5971.0,2024-09-19,2024-09-26,7,Repeat Loan,1154.0,0.200034668053388,1194.0,0
3246,ID_308543371442251804,308543,Kenya,371442,251804,Type_7,21760.0,22522.0,2024-09-19,2024-09-26,7,Repeat Loan,4352.0,0.2,4504.0,0
3247,ID_308543371442267278,308543,Kenya,371442,267278,Type_7,21760.0,22522.0,2024-09-19,2024-09-26,7,Repeat Loan,4352.0,0.2,4504.0,0
3248,ID_249297371446267278,249297,Kenya,371446,267278,Type_7,5865.0,6071.0,2024-09-19,2024-09-26,7,Repeat Loan,1173.0,0.2,1214.0,0
3249,ID_249297371446251804,249297,Kenya,371446,251804,Type_7,5865.0,6071.0,2024-09-19,2024-09-26,7,Repeat Loan,1173.0,0.2,1214.0,0
3250,ID_310232371447267278,310232,Kenya,371447,267278,Type_7,7134.0,7384.0,2024-09-19,2024-09-26,7,Repeat Loan,1427.0,0.200028034763106,1477.0,0
3251,ID_310232371447251804,310232,Kenya,371447,251804,Type_7,7134.0,7384.0,2024-09-19,2024-09-26,7,Repeat Loan,1427.0,0.200028034763106,1477.0,0
3252,ID_310717371450267278,310717,Kenya,371450,267278,Type_7,4850.0,5020.0,2024-09-19,2024-09-26,7,Repeat Loan,970.0,0.2,1004.0,0
3253,ID_310717371450251804,310717,Kenya,371450,251804,Type_7,4850.0,5020.0,2024-09-19,2024-09-26,7,Repeat Loan,970.0,0.2,1004.0,0
3254,ID_310955371458267278,310955,Kenya,371458,267278,Type_7,1800.0,1864.0,2024-09-19,2024-09-26,7,Repeat Loan,360.0,0.2,373.0,0
3255,ID_310955371458251804,310955,Kenya,371458,251804,Type_7,1800.0,1864.0,2024-09-19,2024-09-26,7,New Loan,360.0,0.2,373.0,0
3256,ID_311659371463251804,311659,Kenya,371463,251804,Type_7,1299.0,1345.0,2024-09-19,2024-09-26,7,Repeat Loan,260.0,0.200153964588144,269.0,0
3257,ID_311659371463267278,311659,Kenya,371463,267278,Type_7,1299.0,1345.0,2024-09-19,2024-09-26,7,Repeat Loan,260.0,0.200153964588144,269.0,0
3258,ID_248818371500251804,248818,Kenya,371500,251804,Type_7,54355.0,56384.0,2024-09-20,2024-09-27,7,Repeat Loan,10871.0,0.2,11277.0,0
3259,ID_248818371500267278,248818,Kenya,371500,267278,Type_7,54355.0,56384.0,2024-09-20,2024-09-27,7,Repeat Loan,10871.0,0.2,11277.0,0
3260,ID_309092371504251804,309092,Kenya,371504,251804,Type_7,7000.0,7246.0,2024-09-20,2024-09-27,7,Repeat Loan,1400.0,0.2,1449.0,0
3261,ID_309092371504267278,309092,Kenya,371504,267278,Type_7,7000.0,7246.0,2024-09-20,2024-09-27,7,Repeat Loan,1400.0,0.2,1449.0,0
3262,ID_310119371510267278,310119,Kenya,371510,267278,Type_7,7563.0,7828.0,2024-09-20,2024-09-27,7,Repeat Loan,1512.0,0.199920666402221,1565.0,0
3263,ID_310119371510251804,310119,Kenya,371510,251804,Type_7,7563.0,7828.0,2024-09-20,2024-09-27,7,Repeat Loan,1512.0,0.199920666402221,1565.0,0
3264,ID_310615371512267278,310615,Kenya,371512,267278,Type_7,5350.0,5538.0,2024-09-20,2024-09-27,7,Repeat Loan,1070.0,0.2,1108.0,0
3265,ID_310615371512251804,310615,Kenya,371512,251804,Type_7,5350.0,5538.0,2024-09-20,2024-09-27,7,Repeat Loan,1070.0,0.2,1108.0,0
3266,ID_288763371525251804,288763,Kenya,371525,251804,Type_7,17059.0,17657.0,2024-09-20,2024-09-27,7,Repeat Loan,3412.0,0.200011724016648,3532.0,0
3267,ID_288763371525267278,288763,Kenya,371525,267278,Type_7,17059.0,17657.0,2024-09-20,2024-09-27,7,Repeat Loan,3412.0,0.200011724016648,3532.0,0
3268,ID_199820371527267278,199820,Kenya,371527,267278,Type_7,5851.0,6056.0,2024-09-20,2024-09-27,7,Repeat Loan,1170.0,0.199965817808921,1211.0,0
3269,ID_199820371527251804,199820,Kenya,371527,251804,Type_7,5851.0,6056.0,2024-09-20,2024-09-27,7,Repeat Loan,1170.0,0.199965817808921,1211.0,0
3270,ID_308974371529267278,308974,Kenya,371529,267278,Type_7,9225.0,9548.0,2024-09-20,2024-09-27,7,Repeat Loan,1845.0,0.2,1910.0,0
3271,ID_308974371529251804,308974,Kenya,371529,251804,Type_7,9225.0,9548.0,2024-09-20,2024-09-27,7,Repeat Loan,1845.0,0.2,1910.0,0
3272,ID_308465371534251804,308465,Kenya,371534,251804,Type_7,10879.0,11260.0,2024-09-20,2024-09-27,7,Repeat Loan,2176.0,0.200018384042651,2252.0,0
3273,ID_308465371534267278,308465,Kenya,371534,267278,Type_7,10879.0,11260.0,2024-09-20,2024-09-27,7,Repeat Loan,2176.0,0.200018384042651,2252.0,0
3274,ID_250629371540251804,250629,Kenya,371540,251804,Type_7,4983.0,5281.0,2024-09-20,2024-09-27,7,Repeat Loan,996.0,0.199879590608067,1056.0,0
3275,ID_250629371540267278,250629,Kenya,371540,267278,Type_7,4983.0,5281.0,2024-09-20,2024-09-27,7,Repeat Loan,996.0,0.199879590608067,1056.0,0
3276,ID_310359371570267278,310359,Kenya,371570,267278,Type_7,5000.0,5176.0,2024-09-21,2024-09-28,7,Repeat Loan,1000.0,0.2,1035.0,0
3277,ID_310359371570251804,310359,Kenya,371570,251804,Type_7,5000.0,5176.0,2024-09-21,2024-09-28,7,Repeat Loan,1000.0,0.2,1035.0,0
3278,ID_309041371590251804,309041,Kenya,371590,251804,Type_7,9030.0,9347.0,2024-09-21,2024-09-28,7,Repeat Loan,1806.0,0.2,1869.0,0
3279,ID_309041371590267278,309041,Kenya,371590,267278,Type_7,9030.0,9347.0,2024-09-21,2024-09-28,7,Repeat Loan,1806.0,0.2,1869.0,0
3280,ID_308423371594267278,308423,Kenya,371594,267278,Type_7,7000.0,7246.0,2024-09-21,2024-09-28,7,Repeat Loan,1400.0,0.2,1449.0,0
3281,ID_308423371594251804,308423,Kenya,371594,251804,Type_7,7000.0,7246.0,2024-09-21,2024-09-28,7,Repeat Loan,1400.0,0.2,1449.0,0
3282,ID_311622371597267278,311622,Kenya,371597,267278,Type_7,4270.0,4420.0,2024-09-21,2024-09-28,7,Repeat Loan,854.0,0.2,884.0,0
3283,ID_311622371597251804,311622,Kenya,371597,251804,Type_7,4270.0,4420.0,2024-09-21,2024-09-28,7,Repeat Loan,854.0,0.2,884.0,0
3284,ID_310254371601267278,310254,Kenya,371601,267278,Type_7,5000.0,5176.0,2024-09-21,2024-09-28,7,Repeat Loan,1000.0,0.2,1035.0,0
3285,ID_310254371601251804,310254,Kenya,371601,251804,Type_7,5000.0,5176.0,2024-09-21,2024-09-28,7,Repeat Loan,1000.0,0.2,1035.0,0
3286,ID_308875371602251804,308875,Kenya,371602,251804,Type_7,19340.0,20017.0,2024-09-21,2024-09-28,7,Repeat Loan,3868.0,0.2,4003.0,0
3287,ID_308875371602267278,308875,Kenya,371602,267278,Type_7,19340.0,20017.0,2024-09-21,2024-09-28,7,Repeat Loan,3868.0,0.2,4003.0,0
3288,ID_311628371612251804,311628,Kenya,371612,251804,Type_7,4820.0,4989.0,2024-09-21,2024-09-28,7,Repeat Loan,964.0,0.2,998.0,0
3289,ID_311628371612267278,311628,Kenya,371612,267278,Type_7,4820.0,4989.0,2024-09-21,2024-09-28,7,Repeat Loan,964.0,0.2,998.0,0
3290,ID_311458371614251804,311458,Kenya,371614,251804,Type_7,2410.0,2495.0,2024-09-21,2024-09-28,7,Repeat Loan,482.0,0.2,499.0,0
3291,ID_311458371614267278,311458,Kenya,371614,267278,Type_7,2410.0,2495.0,2024-09-21,2024-09-28,7,Repeat Loan,482.0,0.2,499.0,0
3292,ID_309071371618251804,309071,Kenya,371618,251804,Type_7,5750.0,5952.0,2024-09-21,2024-09-28,7,Repeat Loan,1150.0,0.2,1190.0,0
3293,ID_309071371618267278,309071,Kenya,371618,267278,Type_7,5750.0,5952.0,2024-09-21,2024-09-28,7,Repeat Loan,1150.0,0.2,1190.0,0
3294,ID_311437371620251804,311437,Kenya,371620,251804,Type_7,3720.0,3851.0,2024-09-21,2024-09-28,7,Repeat Loan,744.0,0.2,770.0,0
3295,ID_311437371620267278,311437,Kenya,371620,267278,Type_7,3720.0,3851.0,2024-09-21,2024-09-28,7,Repeat Loan,744.0,0.2,770.0,0
3296,ID_288743371628251804,288743,Kenya,371628,251804,Type_7,6000.0,6211.0,2024-09-22,2024-09-29,7,Repeat Loan,1200.0,0.2,1242.0,0
3297,ID_288743371628267278,288743,Kenya,371628,267278,Type_7,6000.0,6211.0,2024-09-22,2024-09-29,7,Repeat Loan,1200.0,0.2,1242.0,0
3298,ID_308480371673251804,308480,Kenya,371673,251804,Type_7,7528.0,7792.0,2024-09-23,2024-09-30,7,Repeat Loan,1505.0,0.199920297555791,1558.0,0
3299,ID_308480371673267278,308480,Kenya,371673,267278,Type_7,7528.0,7792.0,2024-09-23,2024-09-30,7,Repeat Loan,1505.0,0.199920297555791,1558.0,0
3300,ID_309075371674267278,309075,Kenya,371674,267278,Type_7,8365.0,8658.0,2024-09-23,2024-09-30,7,Repeat Loan,1673.0,0.2,1732.0,0
3301,ID_309075371674251804,309075,Kenya,371674,251804,Type_7,8365.0,8658.0,2024-09-23,2024-09-30,7,Repeat Loan,1673.0,0.2,1732.0,0
3302,ID_309363371681251804,309363,Kenya,371681,251804,Type_7,11200.0,11593.0,2024-09-23,2024-09-30,7,Repeat Loan,2240.0,0.2,2319.0,0
3303,ID_309363371681267278,309363,Kenya,371681,267278,Type_7,11200.0,11593.0,2024-09-23,2024-09-30,7,Repeat Loan,2240.0,0.2,2319.0,0
3304,ID_309150371710267278,309150,Kenya,371710,267278,Type_7,1710.0,1786.0,2024-09-23,2024-09-30,7,Repeat Loan,342.0,0.2,357.0,0
3305,ID_309150371710251804,309150,Kenya,371710,251804,Type_7,1710.0,1786.0,2024-09-23,2024-09-30,7,Repeat Loan,342.0,0.2,357.0,0
3306,ID_97633371713267278,97633,Kenya,371713,267278,Type_7,100000.0,103501.0,2024-09-23,2024-09-30,7,Repeat Loan,20000.0,0.2,20700.0,0
3307,ID_97633371713251804,97633,Kenya,371713,251804,Type_7,100000.0,103501.0,2024-09-23,2024-09-30,7,Repeat Loan,20000.0,0.2,20700.0,0
3308,ID_308624371720251804,308624,Kenya,371720,251804,Type_7,11600.0,12007.0,2024-09-23,2024-09-30,7,Repeat Loan,2320.0,0.2,2401.0,0
3309,ID_308624371720267278,308624,Kenya,371720,267278,Type_7,11600.0,12007.0,2024-09-23,2024-09-30,7,Repeat Loan,2320.0,0.2,2401.0,0
3310,ID_288739371721251804,288739,Kenya,371721,251804,Type_7,15053.0,15580.0,2024-09-23,2024-09-30,7,Repeat Loan,3010.0,0.199960140835713,3115.0,0
3311,ID_288739371721267278,288739,Kenya,371721,267278,Type_7,15053.0,15580.0,2024-09-23,2024-09-30,7,Repeat Loan,3010.0,0.199960140835713,3115.0,0
3312,ID_310717371747267278,310717,Kenya,371747,267278,Type_7,4790.0,4958.0,2024-09-24,2024-10-01,7,Repeat Loan,958.0,0.2,992.0,0
3313,ID_310717371747251804,310717,Kenya,371747,251804,Type_7,4790.0,4958.0,2024-09-24,2024-10-01,7,Repeat Loan,958.0,0.2,992.0,0
3314,ID_249742371750267278,249742,Kenya,371750,267278,Type_7,21950.0,22719.0,2024-09-24,2024-10-01,7,Repeat Loan,4390.0,0.2,4544.0,0
3315,ID_249742371750251804,249742,Kenya,371750,251804,Type_7,21950.0,22719.0,2024-09-24,2024-10-01,7,Repeat Loan,4390.0,0.2,4544.0,0
3316,ID_248829371766267278,248829,Kenya,371766,267278,Type_7,19130.0,19800.0,2024-09-24,2024-10-01,7,Repeat Loan,3826.0,0.2,3960.0,0
3317,ID_248829371766251804,248829,Kenya,371766,251804,Type_7,19130.0,19800.0,2024-09-24,2024-10-01,7,Repeat Loan,3826.0,0.2,3960.0,0
3318,ID_311315371772267278,311315,Kenya,371772,267278,Type_7,1640.0,1698.0,2024-09-24,2024-10-01,7,Repeat Loan,328.0,0.2,340.0,0
3319,ID_311315371772251804,311315,Kenya,371772,251804,Type_7,1640.0,1698.0,2024-09-24,2024-10-01,7,Repeat Loan,328.0,0.2,340.0,0
3320,ID_310986371774267278,310986,Kenya,371774,267278,Type_7,4975.0,5150.0,2024-09-24,2024-10-01,7,Repeat Loan,995.0,0.2,1030.0,0
3321,ID_310986371774251804,310986,Kenya,371774,251804,Type_7,4975.0,5150.0,2024-09-24,2024-10-01,7,Repeat Loan,995.0,0.2,1030.0,0
3322,ID_308377371789267278,308377,Kenya,371789,267278,Type_7,4219.0,4367.0,2024-09-24,2024-10-01,7,Repeat Loan,844.0,0.200047404598246,874.0,0
3323,ID_308377371789251804,308377,Kenya,371789,251804,Type_7,4219.0,4367.0,2024-09-24,2024-10-01,7,Repeat Loan,844.0,0.200047404598246,874.0,0
3324,ID_310247371792267278,310247,Kenya,371792,267278,Type_7,4910.0,5082.0,2024-09-24,2024-10-01,7,Repeat Loan,982.0,0.2,1016.0,0
3325,ID_310247371792251804,310247,Kenya,371792,251804,Type_7,4910.0,5082.0,2024-09-24,2024-10-01,7,Repeat Loan,982.0,0.2,1016.0,0
3326,ID_311801371801267278,311801,Kenya,371801,267278,Type_7,4842.0,5012.0,2024-09-24,2024-10-01,7,Repeat Loan,968.0,0.199917389508467,1002.0,0
3327,ID_311801371801251804,311801,Kenya,371801,251804,Type_7,4842.0,5012.0,2024-09-24,2024-10-01,7,Repeat Loan,968.0,0.199917389508467,1002.0,0
3328,ID_309144371803267278,309144,Kenya,371803,267278,Type_7,8400.0,8771.0,2024-09-24,2024-10-01,7,Repeat Loan,1680.0,0.2,1754.0,0
3329,ID_309144371803251804,309144,Kenya,371803,251804,Type_7,8400.0,8771.0,2024-09-24,2024-10-01,7,Repeat Loan,1680.0,0.2,1754.0,0
3330,ID_309023371805267278,309023,Kenya,371805,267278,Type_7,6000.0,6211.0,2024-09-24,2024-10-01,7,Repeat Loan,1200.0,0.2,1242.0,0
3331,ID_309023371805251804,309023,Kenya,371805,251804,Type_7,6000.0,6211.0,2024-09-24,2024-10-01,7,Repeat Loan,1200.0,0.2,1242.0,0
3332,ID_244399371807251804,244399,Kenya,371807,251804,Type_7,12000.0,12421.0,2024-09-24,2024-10-01,7,Repeat Loan,2400.0,0.2,2484.0,0
3333,ID_244399371807267278,244399,Kenya,371807,267278,Type_7,12000.0,12421.0,2024-09-24,2024-10-01,7,Repeat Loan,2400.0,0.2,2484.0,0
3334,ID_311778371842267278,311778,Kenya,371842,267278,Type_7,5000.0,5176.0,2024-09-25,2024-10-02,7,Repeat Loan,1000.0,0.2,1035.0,0
3335,ID_311778371842251804,311778,Kenya,371842,251804,Type_7,5000.0,5176.0,2024-09-25,2024-10-02,7,New Loan,1000.0,0.2,1035.0,0
3336,ID_272784371845251804,272784,Kenya,371845,251804,Type_7,5000.0,5176.0,2024-09-25,2024-10-02,7,Repeat Loan,1000.0,0.2,1035.0,0
3337,ID_272784371845267278,272784,Kenya,371845,267278,Type_7,5000.0,5176.0,2024-09-25,2024-10-02,7,Repeat Loan,1000.0,0.2,1035.0,0
3338,ID_308977371847251804,308977,Kenya,371847,251804,Type_7,16900.0,17492.0,2024-09-25,2024-10-02,7,Repeat Loan,3380.0,0.2,3498.0,0
3339,ID_308977371847267278,308977,Kenya,371847,267278,Type_7,16900.0,17492.0,2024-09-25,2024-10-02,7,Repeat Loan,3380.0,0.2,3498.0,0
3340,ID_244475371850251804,244475,Kenya,371850,251804,Type_7,22250.0,23029.0,2024-09-25,2024-10-02,7,Repeat Loan,4450.0,0.2,4606.0,0
3341,ID_244475371850267278,244475,Kenya,371850,267278,Type_7,22250.0,23029.0,2024-09-25,2024-10-02,7,Repeat Loan,4450.0,0.2,4606.0,0
3342,ID_308409371853251804,308409,Kenya,371853,251804,Type_7,5613.0,5810.0,2024-09-25,2024-10-02,7,Repeat Loan,1122.0,0.199893105291288,1161.0,0
3343,ID_308409371853267278,308409,Kenya,371853,267278,Type_7,5613.0,5810.0,2024-09-25,2024-10-02,7,Repeat Loan,1122.0,0.199893105291288,1161.0,0
3344,ID_309167371872267278,309167,Kenya,371872,267278,Type_7,5000.0,5176.0,2024-09-25,2024-10-02,7,Repeat Loan,1000.0,0.2,1035.0,0
3345,ID_309167371872251804,309167,Kenya,371872,251804,Type_7,5000.0,5176.0,2024-09-25,2024-10-02,7,Repeat Loan,1000.0,0.2,1035.0,0
3346,ID_311780371874251804,311780,Kenya,371874,251804,Type_7,4927.0,5100.0,2024-09-25,2024-10-02,7,Repeat Loan,985.0,0.19991881469454,1020.0,0
3347,ID_311780371874267278,311780,Kenya,371874,267278,Type_7,4927.0,5100.0,2024-09-25,2024-10-02,7,New Loan,985.0,0.19991881469454,1020.0,0
3348,ID_311559371881267278,311559,Kenya,371881,267278,Type_7,4865.0,5036.0,2024-09-25,2024-10-02,7,Repeat Loan,973.0,0.2,1007.0,0
3349,ID_311559371881251804,311559,Kenya,371881,251804,Type_7,4865.0,5036.0,2024-09-25,2024-10-02,7,Repeat Loan,973.0,0.2,1007.0,0
3350,ID_267525371882251804,267525,Kenya,371882,251804,Type_7,20035.0,20737.0,2024-09-25,2024-10-02,7,Repeat Loan,4007.0,0.2,4147.0,0
3351,ID_267525371882267278,267525,Kenya,371882,267278,Type_7,20035.0,20737.0,2024-09-25,2024-10-02,7,Repeat Loan,4007.0,0.2,4147.0,0
3352,ID_248403371884251804,248403,Kenya,371884,251804,Type_7,7719.0,8012.0,2024-09-25,2024-10-02,7,Repeat Loan,1544.0,0.20002591009198,1603.0,0
3353,ID_248403371884267278,248403,Kenya,371884,267278,Type_7,7719.0,8012.0,2024-09-25,2024-10-02,7,Repeat Loan,1544.0,0.20002591009198,1603.0,0
3354,ID_311191371902267278,311191,Kenya,371902,267278,Type_7,3547.0,3672.0,2024-09-26,2024-10-03,7,Repeat Loan,709.0,0.199887228643924,734.0,0
3355,ID_311191371902251804,311191,Kenya,371902,251804,Type_7,3547.0,3672.0,2024-09-26,2024-10-03,7,Repeat Loan,709.0,0.199887228643924,734.0,0
3356,ID_308373371908251804,308373,Kenya,371908,251804,Type_7,27084.0,28032.0,2024-09-26,2024-10-03,7,Repeat Loan,5417.0,0.200007384433613,5607.0,0
3357,ID_308373371908267278,308373,Kenya,371908,267278,Type_7,27084.0,28032.0,2024-09-26,2024-10-03,7,Repeat Loan,5417.0,0.200007384433613,5607.0,0
3358,ID_308928371914251804,308928,Kenya,371914,251804,Type_7,12340.0,12772.0,2024-09-26,2024-10-03,7,Repeat Loan,2468.0,0.2,2554.0,0
3359,ID_308928371914267278,308928,Kenya,371914,267278,Type_7,12340.0,12772.0,2024-09-26,2024-10-03,7,Repeat Loan,2468.0,0.2,2554.0,0
3360,ID_266441371925251804,266441,Kenya,371925,251804,Type_7,7584.0,7850.0,2024-09-26,2024-10-03,7,Repeat Loan,1517.0,0.200026371308016,1570.0,0
3361,ID_266441371925267278,266441,Kenya,371925,267278,Type_7,7584.0,7850.0,2024-09-26,2024-10-03,7,Repeat Loan,1517.0,0.200026371308016,1570.0,0
